"pa","lon","lat"
"0",-40.5708333329259,-13.1208333335515
"0",-41.1958333329685,-13.1958333335482
"0",-40.6874999996005,-13.1958333335482
"0",-40.3291666662428,-13.2208333335471
"0",-40.6541666662649,-13.245833333546
"0",-40.4958333329208,-13.2625000002119
"0",-40.6291666662632,-13.3291666668757
"0",-40.6958333329344,-13.4208333335383
"0",-40.5874999995937,-13.520833333534
"0",-40.9291666662836,-13.5541666668658
"0",-41.1374999996312,-13.6375000001955
"0",-41.07083333296,-13.7125000001922
"0",-40.2958333329072,-13.779166666856
"0",-40.9958333329549,-13.8041666668549
"0",-40.7124999996022,-13.8625000001857
"0",-41.1374999996312,-13.9125000001835
"0",-40.3291666662428,-13.9125000001835
"0",-40.8874999996141,-13.9875000001802
"0",-40.4291666662496,-14.0625000001769
"0",-40.812499999609,-14.2791666668341
"0",-40.479166666253,-14.287500000167
"0",-40.4208333329157,-14.3375000001648
"0",-40.6958333329344,-14.3458333334978
"0",-40.3791666662462,-14.3791666668297
"0",-40.8624999996124,-14.4291666668275
"0",-40.4374999995835,-14.4291666668275
"0",-40.8624999996124,-14.4708333334923
"0",-41.0624999996261,-14.570833333488
"0",-40.8708333329463,-15.1375000001298
"0",-40.9291666662836,-15.3708333334529
"0",-40.5291666662564,-15.4625000001156
"0",-40.9208333329497,-15.5125000001134
"0",-40.7041666662683,-15.5458333334452
"0",-40.7374999996039,-15.5875000001101
"0",-40.8374999996107,-15.7958333334343
"0",-40.7874999996073,-15.8125000001002
"0",-40.6791666662666,-16.0041666667585
"0",-40.0124999995545,-16.2125000000827
"0",-40.7541666662717,-16.2208333334157
"0",-40.1458333328969,-16.395833333408
"0",-40.395833332914,-16.5958333333992
"0",-40.0874999995596,-16.6041666667322
"0",-40.137499999563,-16.6375000000641
"0",-40.6958333329344,-16.7375000000597
"0",-40.2041666662342,-16.7958333333905
"0",-40.4958333329208,-16.8958333333861
